Season,Episode,Episode Title,Name,tokens
5,9,The Dance of Dragons,ellaria,"['wonder', 'ca', 'nt', 'stand', 'spine']"
5,9,The Dance of Dragons,doran,"['mother', 'four', 'niece', 'girl', 'love', 'much', 'sake', 'hope', 'live', 'long', 'life', 'talk', 'way', 'wo', 'nt']"
5,9,The Dance of Dragons,jaime lannister,"['may', 'inquire', 'fate', 'man']"
5,9,The Dance of Dragons,doran,"['tell', 'ser', 'jaime', 'king', 'landing', 'punish', 'commoner', 'strike', 'prince']"
5,9,The Dance of Dragons,jaime lannister,"['said', 'fleabite', 'fault', 'mine', 'bronn', 'merely', 'soldier', 'following', 'order', 'anyone', 'punished']"
5,9,The Dance of Dragons,doran,"['prince', 'trystane', 'must', 'learn', 'judgement', 'rule', 'one', 'day', 'let', 'decide']"
5,9,The Dance of Dragons,trystane,"['learned', 'value', 'mercy', 'father', 'set', 'man', 'free']"
5,9,The Dance of Dragons,jaime lannister,"['good', 'man']"
5,9,The Dance of Dragons,trystane,"['one', 'condition']"
5,9,The Dance of Dragons,nymeria,"['play', 'better', 'always', 'better', 'ever', 'missed', 'nt', 'think', 'ca', 'nt', 'recall', 'must', 'love', 'humiliation', 'pain', 'love', 'humiliation', 'pain', 'one', 'hurt', 'nt', 'going', 'cry', 'give', 'little', 'sister']"
5,9,The Dance of Dragons,tyene,"['going', 'miss']"
5,9,The Dance of Dragons,nymeria,"['never', 'miss']"
5,9,The Dance of Dragons,tyene,"['thinking', 'much', 'nervous', 'right']"
5,9,The Dance of Dragons,nymeria,['luck']
5,9,The Dance of Dragons,tyene,['turn']
5,9,The Dance of Dragons,nymeria,"['slow', 'always', 'slow']"
5,9,The Dance of Dragons,bronn,"['going', 'happy', 'end', 'walk']"
5,9,The Dance of Dragons,areo,"['find', 'soon']"
5,9,The Dance of Dragons,tyene,"['say', 'one', 'time', 'handsome']"
5,9,The Dance of Dragons,bronn,"['beautiful', 'woman', 'world']"
5,9,The Dance of Dragons,tyene,['truth']
5,9,The Dance of Dragons,nymeria,['slut']
5,9,The Dance of Dragons,jaime lannister,"['prince', 'doran', 'ser', 'bronn', 'blackwater']"
5,9,The Dance of Dragons,bronn,['one']
5,9,The Dance of Dragons,jaime lannister,"['believe', 'already', 'met', 'prince', 'trystane']"
5,9,The Dance of Dragons,bronn,"['prince', 'sorry', 'day']"
5,9,The Dance of Dragons,jaime lannister,"['prince', 'trystane', 'man', 'mercy', 'agreed', 'grant', 'freedom']"
5,9,The Dance of Dragons,bronn,"['glad', 'hear', 'pie', 'look', 'good']"
5,9,The Dance of Dragons,jaime lannister,"['one', 'condition']"
5,9,The Dance of Dragons,doran,"['perhaps', 'soup', 'instead']"
5,9,The Dance of Dragons,arya stark,"['oyster', 'clam', 'cockels', 'oyster', 'clam', 'cockels', 'oyster', 'clam', 'cockels', 'oyster', 'clam', 'cock']"
5,9,The Dance of Dragons,man,"['much', 'little', 'clam']"
5,9,The Dance of Dragons,arya stark,"['oyster', 'clam', 'cockels', 'oyster', 'clam', 'cockels']"
5,9,The Dance of Dragons,thin man,['come']
5,9,The Dance of Dragons,thin man,"['oyster', 'girl', 'talking', 'girl', 'deaf', 'girl']"
5,9,The Dance of Dragons,banker,"['lord', 'tyrell', 'behalf', 'iron', 'bank', 'may', 'first', 'welcome', 'free', 'city', 'braavos', 'hope', 'journey', 'trouble', 'free']"
5,9,The Dance of Dragons,mace,"['bit', 'chop', 'last', 'day', 'nothing', 'awful', 'good', 'see', 'old', 'chap', 'still', 'guarding', 'harbor']"
5,9,The Dance of Dragons,banker,"['go', 'harvest', 'reach']"
5,9,The Dance of Dragons,mace,"['vintnors', 'say', 'might', 'best', 'year', 'red', 'grape', 'half', 'century', 'come', 'satisfactory', 'arrangement', 'sure', 'send', 'arbor', 'finest', 'way']"
5,9,The Dance of Dragons,banker,"['afraid', 'nt', 'partake']"
5,9,The Dance of Dragons,mace,"['consider', 'usury', 'distasteful', 'dishonorable', 'pure', 'nonsense', 'course']"
5,9,The Dance of Dragons,banker,"['glad', 'see', 'eyetoeye', 'matter']"
5,9,The Dance of Dragons,mace,"['know', 'one', 'point', 'maegor', 'third', 'tried', 'outlaw', 'seven', 'kingdom', 'wanted', 'arrest', 'anyone', 'caught', 'charging', 'interest', 'cut', 'hand']"
5,9,The Dance of Dragons,banker,"['unfortunate', 'glovers']"
5,9,The Dance of Dragons,mace,"['man', 'charge', 'low', 'interest', 'loan', 'nothing', 'gain', 'everything', 'lose', 'charge', 'whereas', 'reward', 'make', 'man', 'willing', 'gamble']"
5,9,The Dance of Dragons,banker,"['gambler', 'iron', 'bank', 'lord', 'tyrell']"
5,9,The Dance of Dragons,mace,"['worldo', 'best', 'gambler', 'bet', 'built']"
5,9,The Dance of Dragons,banker,"['afraid', 'still', 'good', 'deal', 'work']"
5,9,The Dance of Dragons,mace,"['oh', 'nonsense', 'work', 'sing']"
5,9,The Dance of Dragons,banker,"['nt', 'gift']"
5,9,The Dance of Dragons,mace,"['gift', 'skill', 'anyone', 'learn', 'give', 'kiss', 'long', 'canall', 'give', 'two', 'kiss', 'salty', 'town', 'going', 'die', 'tomorrow', 'bareheaded', 'beggar', 'king']"
5,9,The Dance of Dragons,meryn,"['thought', 'old', 'shit', 'would', 'never', 'stop', 'singing']"
5,9,The Dance of Dragons,man,"['nt', 'bad', 'though']"
5,9,The Dance of Dragons,meryn,"['tyrells', 'rot', 'hell', 'treasonous', 'cunt', 'going', 'make', 'boyfucker', 'renly', 'king']"
5,9,The Dance of Dragons,meryn,"['place', 'lad', 'sleekest', 'little', 'mink', 'braavos']"
5,9,The Dance of Dragons,man,['buying']
5,9,The Dance of Dragons,meryn,"['oh', 'buying', 'never', 'good', 'sharing']"
5,9,The Dance of Dragons,brothel keeper,"['sell', 'fish', 'somewhere', 'else']"
5,9,The Dance of Dragons,prostitute,"['oh', 'let', 'brusco', 'hungry', 'come', 'sweetness']"
5,9,The Dance of Dragons,prostitute,"['say', 'oyster', 'get', 'juice', 'flowing', 'take', 'half', 'dozen']"
5,9,The Dance of Dragons,arya stark,"['three', 'copper']"
5,9,The Dance of Dragons,jon snow,"['silver', 'lady', 'like']"
5,9,The Dance of Dragons,meryn,['old']
5,9,The Dance of Dragons,head prostitute,['brea']
5,9,The Dance of Dragons,head,"['one', 'anara', 'expensive', 'girl', 'well', 'worth', 'assure']"
5,9,The Dance of Dragons,meryn,['want']
5,9,The Dance of Dragons,head,"['course', 'course']"
5,9,The Dance of Dragons,man,"['fresh', 'come', 'lad', 'hungry']"
5,9,The Dance of Dragons,man,"['nothing', 'better', 'cock', 'stand', 'fresh', 'oyster']"
5,9,The Dance of Dragons,man,['one']
5,9,The Dance of Dragons,head,"['let', 'girl', 'shoo', 'shoo']"
5,9,The Dance of Dragons,meryn,['good']
5,9,The Dance of Dragons,meryn,"['tell', 'done']"
5,9,The Dance of Dragons,meryn,"['fresh', 'one', 'tomorrow']"
5,9,The Dance of Dragons,head,['course']
5,9,The Dance of Dragons,head,"['whipped', 'girl', 'go']"
5,9,The Dance of Dragons,man,"['valaar', 'morghulis']"
5,9,The Dance of Dragons,jaqen hghar,[]
5,9,The Dance of Dragons,arya stark,"['thin', 'man', 'nt', 'hungry', 'today']"
5,9,The Dance of Dragons,jaqen hghar,"['perhaps', 'man', 'thin']"
5,9,The Dance of Dragons,arya stark,['tomorrow']
5,9,The Dance of Dragons,jaqen hghar,['tomorrow']
5,9,The Dance of Dragons,jaqen hghar,"['girl', 'work']"
5,9,The Dance of Dragons,doran,"['rebellion', 'swear', 'allegiance', 'die']"
5,9,The Dance of Dragons,doran,"['believe', 'second', 'chance', 'nt', 'believe', 'third', 'chance']"
5,9,The Dance of Dragons,ellaria,"['write', 'like', 'year', 'old']"
5,9,The Dance of Dragons,jaime lannister,"['maester', 'kindly', 'agreed', 'copy']"
5,9,The Dance of Dragons,ellaria,"['nt', 'try', 'make', 'pay']"
5,9,The Dance of Dragons,ellaria,"['maybe', 'changed', 'queen', 'thrilled', 'know', 'bringing', 'daughter', 'home']"
5,9,The Dance of Dragons,jaime lannister,[]
5,9,The Dance of Dragons,ellaria,"['love', 'much', 'nt']"
5,9,The Dance of Dragons,jaime lannister,"['course', 'niece']"
5,9,The Dance of Dragons,ellaria,"['nt', 'talking']"
5,9,The Dance of Dragons,ellaria,"['think', 'disapprove', 'people', 'disapprove', 'sort', 'thing', 'disapproved', 'oberyn', 'one', 'blinked', 'eye', 'year', 'ago', 'one', 'would', 'blinked', 'eye', 'named', 'targaryen', 'always', 'changing', 'supposed', 'love', 'notthe', 'thing', 'stay', 'want', 'want']"
5,9,The Dance of Dragons,ellaria,"['know', 'daughter', 'part', 'terrible', 'thing', 'happened', 'man', 'loved', 'perhaps', 'even', 'innocent']"
5,9,The Dance of Dragons,shireen,"['father', 'nt', 'cold']"
5,9,The Dance of Dragons,stannis baratheon,['reading']
5,9,The Dance of Dragons,shireen,"['dance', 'dragon']"
5,9,The Dance of Dragons,stannis baratheon,[]
5,9,The Dance of Dragons,shireen,"['story', 'fight', 'rhaenyra', 'targaryen', 'halfbrother', 'aegon', 'control', 'seven', 'kingdom', 'thought', 'belonged', 'iron', 'throne', 'people', 'started', 'declaring', 'one', 'fight', 'divided', 'kingdom', 'two', 'brother', 'fought', 'brother', 'dragon', 'fought', 'dragon', 'time', 'thousand', 'dead', 'disaster', 'targaryens', 'well', 'never', 'truly', 'recovered']"
5,9,The Dance of Dragons,stannis baratheon,"['dance', 'dragon', 'dance']"
5,9,The Dance of Dragons,shireen,['call']
5,9,The Dance of Dragons,stannis baratheon,"['nt', 'make', 'much', 'sense']"
5,9,The Dance of Dragons,shireen,"['think', 'poetic']"
5,9,The Dance of Dragons,stannis baratheon,"['choose', 'rhaenyra', 'aegon', 'would', 'chosen']"
5,9,The Dance of Dragons,shireen,"['would', 'nt', 'chosen', 'either', 'choosing', 'side', 'made', 'thing', 'horrible']"
5,9,The Dance of Dragons,stannis baratheon,"['sometimes', 'person', 'choose', 'sometimes', 'world', 'force', 'hand', 'man', 'know', 'remains', 'true', 'choice', 'choice', 'must', 'fulfill', 'destiny', 'become', 'meant', 'however', 'much', 'may', 'hate']"
5,9,The Dance of Dragons,shireen,"['alright', 'father']"
5,9,The Dance of Dragons,stannis baratheon,"['nt', 'even', 'know', 'talking']"
5,9,The Dance of Dragons,shireen,"['nt', 'matter', 'want', 'help', 'way', 'help']"
5,9,The Dance of Dragons,stannis baratheon,['yes']
5,9,The Dance of Dragons,shireen,"['good', 'want', 'princess', 'shireen', 'house', 'baratheon', 'daughter']"
5,9,The Dance of Dragons,stannis baratheon,['forgive']
5,9,The Dance of Dragons,shireen,"['father', 'want', 'see', 'father']"
5,9,The Dance of Dragons,melisandre,"['soon', 'princess']"
5,9,The Dance of Dragons,shireen,"['father', 'ca', 'nt', 'father']"
5,9,The Dance of Dragons,shireen,"['let', 'see', 'father', 'please']"
5,9,The Dance of Dragons,selyse,"['lord', 'want', 'good', 'thing', 'great', 'thing']"
5,9,The Dance of Dragons,melisandre,"['year', 'lord', 'offer', 'girl', 'may', 'cleanse', 'fire', 'light', 'may', 'lead', 'way']"
5,9,The Dance of Dragons,selyse,"['nt', 'act', 'starve', 'u', 'make']"
5,9,The Dance of Dragons,melisandre,"['accept', 'token', 'faith', 'lord', 'lead', 'u', 'darkness', 'lord', 'light', 'show', 'u', 'way']"
5,9,The Dance of Dragons,shireen,"['mother', 'please', 'mother', 'mother', 'please', 'mother']"
5,9,The Dance of Dragons,selyse,"['ca', 'nt']"
5,9,The Dance of Dragons,stannis baratheon,"['way', 'king', 'blood']"
5,9,The Dance of Dragons,melisandre,"['lord', 'light', 'protect', 'u', 'night', 'dark', 'full', 'terror']"
5,9,The Dance of Dragons,shireen,"['mother', 'nt', 'please', 'please', 'help', 'nt', 'please', 'father', 'mother', 'help']"
5,9,The Dance of Dragons,selyse,[]
5,9,The Dance of Dragons,daenerys targaryen,[]
5,9,The Dance of Dragons,hizdahr,"['making', 'sure', 'everything', 'order']"
5,9,The Dance of Dragons,announcer,"['free', 'citizen', 'meereen', 'blessing', 'grace', 'majesty', 'queen', 'welcome', 'great', 'game']"
5,9,The Dance of Dragons,announcer,"['queen', 'first', 'contest', 'triumph']"
5,9,The Dance of Dragons,quick,"['fight', 'die', 'glory', 'oh', 'glorious', 'queen']"
5,9,The Dance of Dragons,strong,"['fight', 'die', 'glory', 'oh', 'glorious', 'queen']"
5,9,The Dance of Dragons,hizdahr,"['waiting', 'clap', 'hand']"
5,9,The Dance of Dragons,daario,"['one', 'smaller', 'man', 'question', 'put', 'money']"
5,9,The Dance of Dragons,tyrion lannister,"['smaller', 'man']"
5,9,The Dance of Dragons,daenerys targaryen,"['putting', 'money', 'anywhere']"
5,9,The Dance of Dragons,hizdahr,"['king', 'queen', 'never', 'bet', 'game', 'perhaps', 'go', 'find', 'someone']"
5,9,The Dance of Dragons,daario,"['people', 'used', 'bet', 'fought', 'pit', 'would', 'bet', 'common', 'novice', 'mistake']"
5,9,The Dance of Dragons,hizdahr,"['spent', 'much', 'life', 'meereen', 'experience', 'larger', 'men', 'triumph', 'smaller', 'man', 'far', 'often']"
5,9,The Dance of Dragons,daenerys targaryen,"['experience', 'ever', 'involved', 'actual', 'fighting', 'ever', 'tried', 'kill', 'man', 'trying', 'kill']"
5,9,The Dance of Dragons,daario,"['whenever', 'got', 'pit', 'beast', 'like', 'one', 'crowd', 'saw', 'skin', 'bone', 'back', 'saw', 'pile', 'angry', 'muscle', 'ready', 'murder', 'could', 'nt', 'get', 'money', 'fast', 'enough', 'pile', 'angry', 'muscle', 'never', 'muscle', 'big', 'men', 'always', 'slow', 'stop', 'dagger', 'going', 'muscle', 'nt', 'yes', 'whenever', 'saw', 'beast', 'like', 'one', 'standing', 'across', 'making', 'beast', 'face', 'knew', 'could', 'rest', 'easy']"
5,9,The Dance of Dragons,hizdahr,"['nt', 'approve']"
5,9,The Dance of Dragons,tyrion lannister,"['always', 'enough', 'death', 'world', 'taste', 'without', 'leisure', 'time']"
5,9,The Dance of Dragons,hizdahr,"['fair', 'enough', 'yet', 'unpleasant', 'question', 'great', 'thing', 'ever', 'accomplished', 'without', 'killing', 'cruelty']"
5,9,The Dance of Dragons,tyrion lannister,"['easy', 'confuse', 'ought', 'especially', 'worked', 'favor']"
5,9,The Dance of Dragons,hizdahr,"['talking', 'talking', 'necessary', 'condition', 'greatness']"
5,9,The Dance of Dragons,daenerys targaryen,['greatness']
5,9,The Dance of Dragons,hizdahr,"['vital', 'part', 'great', 'city', 'meereen', 'existed', 'long', 'arrived', 'remain', 'standing', 'long', 'returned', 'dirt']"
5,9,The Dance of Dragons,tyrion lannister,"['father', 'would', 'liked']"
5,9,The Dance of Dragons,announcer,['ask']
5,9,The Dance of Dragons,daenerys targaryen,"['one', 'day', 'great', 'city', 'return', 'dirt', 'well']"
5,9,The Dance of Dragons,hizdahr,['command']
5,9,The Dance of Dragons,daenerys targaryen,['need']
5,9,The Dance of Dragons,announcer,"['meereenese', 'champion']"
5,9,The Dance of Dragons,hizdahr,"['many', 'people', 'die', 'make', 'happen']"
5,9,The Dance of Dragons,daenerys targaryen,"['come', 'would', 'died', 'good', 'reason']"
5,9,The Dance of Dragons,hizdahr,"['men', 'think', 'dying', 'good', 'reason']"
5,9,The Dance of Dragons,daenerys targaryen,"['someone', 'else', 'reason']"
5,9,The Dance of Dragons,hizdahr,"['reason', 'true', 'false', 'nt', 'know', 'mind']"
5,9,The Dance of Dragons,tyrion lannister,"['well', 'said', 'eloquent', 'man', 'nt', 'mean', 'wrong', 'experience', 'eloquent', 'men', 'right', 'every', 'bit', 'often', 'imbecile']"
5,9,The Dance of Dragons,announcer,"['westerosi', 'knight']"
5,9,The Dance of Dragons,jorah mormont,"['fight', 'die', 'glory', 'oh', 'glorious', 'queen']"
5,9,The Dance of Dragons,hizdahr,['grace']
5,9,The Dance of Dragons,daario,"['shut', 'mouth']"
5,9,The Dance of Dragons,tyrion lannister,['end']
5,9,The Dance of Dragons,hizdahr,[]
5,9,The Dance of Dragons,tyrion lannister,[]
5,9,The Dance of Dragons,daario,"['protect', 'queen']"
5,9,The Dance of Dragons,hizdahr,"['grace', 'grace', 'come', 'know', 'way', 'know', 'way']"
5,9,The Dance of Dragons,tyrion lannister,"['stay', 'close']"
5,9,The Dance of Dragons,jorah mormont,['way']
5,9,The Dance of Dragons,daario,"['side', 'follow']"
5,9,The Dance of Dragons,daenerys targaryen,['drogon']
5,9,The Dance of Dragons,daenerys targaryen,['valahd']
5,9,The Dance of Dragons,end,['episode']
5,10,Mother’s Mercy,melisandre,"['lord', 'light', 'made', 'good', 'promise', 'king', 'fire', 'melted', 'snow', 'away', 'way', 'ahead', 'clear']"
5,10,Mother’s Mercy,stannis baratheon,"['ride', 'winterfell']"
5,10,Mother’s Mercy,melisandre,"['take', 'lord', 'shown', 'bolton', 'banner', 'burning', 'receive', 'right']"
5,10,Mother’s Mercy,soldier,['grace']
5,10,Mother’s Mercy,stannis baratheon,"['prepare', 'form']"
5,10,Mother’s Mercy,stannis baratheon,['tell']
5,10,Mother’s Mercy,soldier,"['men', 'many', 'deserted', 'dawn']"
5,10,Mother’s Mercy,stannis baratheon,['many']
5,10,Mother’s Mercy,soldier,"['nearly', 'half', 'sellswords', 'horse']"
5,10,Mother’s Mercy,soldier,['grace']
5,10,Mother’s Mercy,stannis baratheon,"['speak', 'ca', 'nt', 'worse', 'mutiny']"
5,10,Mother’s Mercy,stannis baratheon,['cut']
5,10,Mother’s Mercy,soldier,"['grace', 'lady', 'melisandre', 'seen', 'riding', 'camp']"
5,10,Mother’s Mercy,stannis baratheon,"['get', 'men', 'marching', 'formation', 'winterfell']"
5,10,Mother’s Mercy,jon snow,"['raised', 'hand', 'stood', 'ten', 'thousand', 'biggest', 'army', 'world']"
5,10,Mother’s Mercy,sam,"['gon', 'na']"
5,10,Mother’s Mercy,jon snow,"['gon', 'na', 'hope', 'nt', 'learn', 'climb', 'wall']"
5,10,Mother’s Mercy,sam,['dragonglass']
5,10,Mother’s Mercy,jon snow,"['one', 'ever', 'getting', 'back', 'would', 'nt', 'mattered', 'anyway', 'unless', 'mountain']"
5,10,Mother’s Mercy,sam,"['killed', 'white', 'walker']"
5,10,Mother’s Mercy,jon snow,"['longclaw', 'saw', 'shatter', 'steel', 'ax', 'like', 'glass']"
5,10,Mother’s Mercy,sam,"['made', 'valyrian', 'steel', 'many', 'valyrian', 'steel', 'sword', 'left', 'seven', 'kingdom']"
5,10,Mother’s Mercy,jon snow,"['enough', 'first', 'lord', 'commander', 'history', 'sacrifice', 'life', 'sworn', 'brother', 'save', 'life', 'wildlings', 'feel', 'friend', 'hated', 'man', 'castle', 'black']"
5,10,Mother’s Mercy,sam,"['friend', 'first', 'got', 'nt', 'winning', 'election', 'back']"
5,10,Mother’s Mercy,jon snow,"['u', 'long', 'may', 'sneer']"
5,10,Mother’s Mercy,jon snow,[]
5,10,Mother’s Mercy,sam,"['wanted', 'ask', 'something', 'ask', 'something', 'send', 'gilly', 'baby', 'oldtown', 'become', 'maester', 'meant']"
5,10,Mother’s Mercy,jon snow,"['need', 'sam', 'leave', 'left', 'give', 'advice', 'trust']"
5,10,Mother’s Mercy,sam,"['well', 'edd']"
5,10,Mother’s Mercy,sam,"['use', 'maester', 'use', 'everyone', 'maester', 'aemon', 'gone', 'citadel', 'worldo', 'greatest', 'library', 'learn', 'history', 'strategy', 'healing', 'thing', 'thing', 'help', 'come']"
5,10,Mother’s Mercy,sam,"['gilly', 'stay', 'die', 'baby', 'named', 'die', 'end', 'dying', 'trying', 'protect', 'mean', 'last', 'thing', 'see', 'world', 'look', 'eye', 'fail', 'rather', 'see', 'thousand', 'white', 'walker', 'see']"
5,10,Mother’s Mercy,sam,['thank']
5,10,Mother’s Mercy,jon snow,"['know', 'citadel', 'make', 'swear', 'woman']"
5,10,Mother’s Mercy,sam,"['bloody', 'try']"
5,10,Mother’s Mercy,jon snow,['sam']
5,10,Mother’s Mercy,sam,[]
5,10,Mother’s Mercy,jon snow,[]
5,10,Mother’s Mercy,jon snow,"['beaten', 'half', 'death']"
5,10,Mother’s Mercy,sam,['carefully']
5,10,Mother’s Mercy,jon snow,"['glad', 'end', 'worldo', 'working', 'someone']"
5,10,Mother’s Mercy,sam,"['come', 'back']"
5,10,Mother’s Mercy,jon snow,['return']
5,10,Mother’s Mercy,sam,['return']
5,10,Mother’s Mercy,podrick,"['lady', 'stannis', 'stannis', 'baratheon', 'coming', 'whole', 'army']"
5,10,Mother’s Mercy,brienne,"['know', 'stannis']"
5,10,Mother’s Mercy,podrick,"['carrying', 'flaming', 'heart', 'banner', 'blackwater', 'never', 'forget']"
5,10,Mother’s Mercy,stannis baratheon,"['trench', 'another', 'one', 'yard', 'castle', 'wall', 'hurry', 'along', 'send', 'foraging', 'party', 'immediately', 'siege', 'begin', 'sunrise']"
5,10,Mother’s Mercy,soldier,"['going', 'siege', 'grace']"
5,10,Mother’s Mercy,stannis baratheon,"['bolton', 'woman', 'fighting']"
5,10,Mother’s Mercy,brienne,"['fight', 'boltons', 'brienne', 'tarth', 'kingsguard', 'renly', 'baratheon', 'murdered', 'shadow', 'face', 'murdered', 'blood', 'magic']"
5,10,Mother’s Mercy,stannis baratheon,[]
5,10,Mother’s Mercy,brienne,"['name', 'renly', 'house', 'baratheon', 'first', 'name', 'rightful', 'king', 'andals', 'first', 'men', 'lord', 'seven', 'kingdom', 'protector', 'realm', 'brienne', 'tarth', 'sentence', 'die', 'last', 'word']"
5,10,Mother’s Mercy,stannis baratheon,"['go', 'duty']"
5,10,Mother’s Mercy,ramsay bolton,"['look', 'like', 'done']"
5,10,Mother’s Mercy,survivor,"['surrender', 'surrender']"
5,10,Mother’s Mercy,ramsay bolton,"['accept', 'surrender']"
5,10,Mother’s Mercy,ramsay bolton,"['let', 'head', 'back', 'wife', 'must', 'lonely']"
5,10,Mother’s Mercy,myranda,"['lady', 'come', 'escort', 'back', 'chamber']"
5,10,Mother’s Mercy,theon greyjoy,"['go', 'please']"
5,10,Mother’s Mercy,sansa stark,"['know', 'ramsay', 'know', 'going', 'die', 'let', 'happen', 'left']"
5,10,Mother’s Mercy,myranda,"['die', 'said', 'anything', 'dying', 'ca', 'nt', 'die', 'yet', 'father', 'warden', 'north', 'ramsay', 'need', 'though', 'suppose', 'nt', 'need', 'part', 'use', 'make', 'heir', 'given', 'boy', 'two', 'finished', 'using', 'got', 'incredible', 'plan', 'part', 'shall', 'wait', 'come', 'back', 'shall', 'begin']"
5,10,Mother’s Mercy,myranda,"['leaving', 'good', 'let', 'begin']"
5,10,Mother’s Mercy,myranda,"['stop', 'stop']"
5,10,Mother’s Mercy,man,"['open', 'gate']"
5,10,Mother’s Mercy,theon greyjoy,"['coming', 'back']"
5,10,Mother’s Mercy,meryn,"['see', 'work', 'cut', 'meyou', 'two']"
5,10,Mother’s Mercy,arya stark,"['first', 'person', 'list', 'know', 'killing', 'syrio', 'forel', 'remember', 'probably', 'gotten', 'others', 'many', 'faced', 'god', 'stole', 'glad', 'left', 'know']"
5,10,Mother’s Mercy,arya stark,"['ca', 'nt', 'hear']"
5,10,Mother’s Mercy,arya stark,"['know', 'arya', 'stark']"
5,10,Mother’s Mercy,arya stark,['know']
5,10,Mother’s Mercy,arya stark,"['one', 'nothing']"
5,10,Mother’s Mercy,jaqen hghar,"['girl', 'taken', 'life', 'wrong', 'life']"
5,10,Mother’s Mercy,waif,['right']
5,10,Mother’s Mercy,jaqen hghar,[]
5,10,Mother’s Mercy,waif,['ready']
5,10,Mother’s Mercy,jaqen hghar,"['man', 'life', 'nt', 'take', 'girl', 'stole', 'many', 'faced', 'god', 'debt', 'owed']"
5,10,Mother’s Mercy,jaqen hghar,"['death', 'pay', 'life']"
5,10,Mother’s Mercy,arya stark,"['nt', 'die', 'nt', 'die']"
5,10,Mother’s Mercy,waif,['cry']
5,10,Mother’s Mercy,arya stark,['friend']
5,10,Mother’s Mercy,waif,"['nt', 'nt', 'listen']"
5,10,Mother’s Mercy,jaqen hghar,['one']
5,10,Mother’s Mercy,arya stark,[]
5,10,Mother’s Mercy,jaqen hghar,"['one', 'girl', 'took', 'face', 'hall']"
5,10,Mother’s Mercy,jaqen hghar,"['face', 'one']"
5,10,Mother’s Mercy,jaqen hghar,"['still', 'someone']"
5,10,Mother’s Mercy,jaqen hghar,[]
5,10,Mother’s Mercy,jaqen hghar,"['face', 'good', 'poison']"
5,10,Mother’s Mercy,arya stark,"['ca', 'nt', 'see']"
5,10,Mother’s Mercy,arya stark,"['happening', 'happening']"
5,10,Mother’s Mercy,doran,"['wish', 'safe', 'journey', 'home']"
5,10,Mother’s Mercy,jaime lannister,['thank']
5,10,Mother’s Mercy,ellaria,"['forgive', 'child', 'wish', 'happiness', 'world']"
5,10,Mother’s Mercy,bronn,"['maybe', 'come', 'visit', 'sometime']"
5,10,Mother’s Mercy,tyene,"['maybe', 'come', 'visit']"
5,10,Mother’s Mercy,bronn,"['nt', 'wait', 'long', 'noble', 'woman', 'marry', 'back', 'home']"
5,10,Mother’s Mercy,tyene,"['want', 'good', 'girl', 'need', 'bad', 'pussy']"
5,10,Mother’s Mercy,jaime lannister,"['whenever', 'ready', 'lord']"
5,10,Mother’s Mercy,jaime lannister,"['try', 'lose', 'time']"
5,10,Mother’s Mercy,myrcella,"['never', 'take']"
5,10,Mother’s Mercy,jaime lannister,"['know', 'nt', 'want', 'leave', 'dorne', 'glad', 'coming', 'home', 'mother', 'desperate', 'see', 'glad', 'trystane', 'coming', 'u', 'seems', 'like', 'nice', 'boy', 'lucky', 'arranged', 'marriage', 'rarely', 'well', 'arranged']"
5,10,Mother’s Mercy,myrcella,"['think', 'mother', 'like']"
5,10,Mother’s Mercy,jaime lannister,"['see', 'happy', 'sure']"
5,10,Mother’s Mercy,myrcella,"['really', 'believe']"
5,10,Mother’s Mercy,jaime lannister,"['ever', 'known', 'mother', 'like', 'anyone', 'aside', 'child']"
5,10,Mother’s Mercy,myrcella,['like']
5,10,Mother’s Mercy,jaime lannister,"['sure', 'listen', 'something', 'wanted', 'tell', 'something', 'told', 'long', 'ago', 'seen', 'world', 'learned', 'complicated', 'thing', 'people', 'lannisters', 'martells', 'hated', 'year', 'fallen', 'love', 'trystane', 'accident', 'really', 'mean', 'chance', 'happen', 'fall', 'love', 'man', 'assigned', 'marry', 'point', 'nt', 'choose', 'love', 'beyond', 'control', 'sound', 'like', 'idiot']"
5,10,Mother’s Mercy,myrcella,['nt']
5,10,Mother’s Mercy,jaime lannister,"['trying', 'say', 'trying', 'failing']"
5,10,Mother’s Mercy,myrcella,"['know', 'trying', 'say']"
5,10,Mother’s Mercy,jaime lannister,"['afraid', 'nt']"
5,10,Mother’s Mercy,myrcella,[]
5,10,Mother’s Mercy,myrcella,"['know', 'mother', 'think', 'part', 'always', 'knew', 'glad', 'glad', 'father']"
5,10,Mother’s Mercy,jaime lannister,['myrcella']
5,10,Mother’s Mercy,jaime lannister,['myrcella']
5,10,Mother’s Mercy,jaime lannister,"['myrcella', 'myrcella']"
5,10,Mother’s Mercy,tyrion lannister,"['love', 'nt', 'could', 'course', 'hopeless', 'sellsword', 'fighting', 'pit', 'disgraced', 'knight', 'neither', 'one', 'fit', 'consort', 'queen', 'always', 'want', 'wrong', 'woman']"
5,10,Mother’s Mercy,daario,"['always', 'talk', 'much']"
5,10,Mother’s Mercy,grey worm,"['jorah', 'andal']"
5,10,Mother’s Mercy,jorah mormont,"['torgo', 'nudho']"
5,10,Mother’s Mercy,grey worm,[]
5,10,Mother’s Mercy,daario,[]
5,10,Mother’s Mercy,grey worm,"['queen', 'ordered', 'exiled', 'city']"
5,10,Mother’s Mercy,daario,"['queen', 'would', 'dead']"
